name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jigawa,7/9/2019,86.1,72.6,78.6,92.7,72.6,80.4,71.6,80.3,0.305,100,37.5,rain,0,0,17,6.9,223.9,1014,95.9,,234.6,20.4,8,,2019-07-09T06:04:28,2019-07-09T18:51:01,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/10/2019,89.1,76.7,81.7,96.3,76.7,85,72.4,74.4,0.091,100,33.33,rain,0,0,19.7,8.3,256.9,1012.4,49.7,,275.3,23.8,9,,2019-07-10T06:04:44,2019-07-10T18:51:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/11/2019,87,73.3,78.9,91.7,73.3,80.8,70,75.2,0.068,100,16.67,rain,0,0,25.5,12.3,244.4,1011.3,98.8,,222.4,19.4,8,,2019-07-11T06:05:00,2019-07-11T18:51:02,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/12/2019,87.5,73.5,78.4,94.4,73.5,80.4,71.3,79.3,0.486,100,45.83,rain,0,0,15.7,7.6,214.4,1012.4,78.8,,213.3,18.4,8,,2019-07-12T06:05:16,2019-07-12T18:51:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/13/2019,90.2,74,80.8,97.1,74,83.8,72.4,77.3,0.249,100,41.67,rain,0,0,14.1,5.8,218.9,1013.3,45,,267.5,23.2,9,,2019-07-13T06:05:31,2019-07-13T18:51:01,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/14/2019,91.8,73.5,82.3,99.9,73.5,86,72.3,73,0.02,100,4.17,rain,0,0,18.1,8.1,251.2,1011.4,69.6,,272.9,23.5,9,,2019-07-14T06:05:47,2019-07-14T18:50:59,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,7/15/2019,91.7,73.3,80.6,99.8,73.3,83.8,72.2,77.3,0.331,100,25,rain,0,0,21,6.9,224.3,1010.1,35,,283.5,24.5,9,,2019-07-15T06:06:02,2019-07-15T18:50:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/16/2019,92.9,75.8,83,99.9,75.8,87.2,72.6,72.5,0.024,100,12.5,rain,0,0,17,5.4,209.7,1011.4,37.8,,288.3,25,10,,2019-07-16T06:06:18,2019-07-16T18:50:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,7/17/2019,91.1,77.8,82.9,99.9,77.8,87,73.4,74,0.048,100,20.83,rain,0,0,17,7.4,258.1,1011.7,66,,278.7,24.1,9,,2019-07-17T06:06:33,2019-07-17T18:50:48,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
Jigawa,7/18/2019,87.3,72.2,79,94.2,72.2,81,71.5,78.5,0.634,100,25,rain,0,0,22.6,10.3,247.2,1010.4,98.8,,153.7,13.5,6,,2019-07-18T06:06:48,2019-07-18T18:50:42,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/19/2019,84.3,72.6,76.6,89.4,72.6,77.6,70.5,82,0.402,100,45.83,rain,0,0,17.9,8.5,231.9,1012.6,99.9,,199.8,17.2,7,,2019-07-19T06:07:03,2019-07-19T18:50:36,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/20/2019,88.2,73.8,80.4,94.7,73.8,83.1,70.8,73.5,0.012,100,8.33,rain,0,0,13.6,6,236,1012.8,75.3,,239.8,20.6,8,,2019-07-20T06:07:17,2019-07-20T18:50:29,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,7/21/2019,87.7,74,79.2,93.7,74,80.7,69.9,74.2,0.208,100,29.17,rain,0,0,18.8,8.3,242,1012.3,84.4,,251.5,21.9,8,,2019-07-21T06:07:31,2019-07-21T18:50:21,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/22/2019,83.9,72.2,77.5,89.2,72.2,79.1,71.5,82.6,2.866,100,66.67,rain,0,0,17.7,6.3,189.7,1012.9,90,,149.8,13,5,,2019-07-22T06:07:45,2019-07-22T18:50:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/23/2019,87.3,73.8,80.6,93.5,73.8,83.5,71.1,73.9,0,0,0,,0,0,14.8,6,226.4,1012.3,40.5,,270.1,23.3,9,,2019-07-23T06:07:59,2019-07-23T18:50:02,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,7/24/2019,91.3,75.8,83.3,102.5,75.8,88.1,72.8,71.9,0.004,100,4.17,rain,0,0,14.8,6,261.6,1011.1,31.2,,275.4,23.8,9,,2019-07-24T06:08:12,2019-07-24T18:49:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
Jigawa,7/25/2019,81.9,74,78.1,87,74,79.5,71.7,80.9,0.052,100,25,rain,0,0,14.5,6.7,248.7,1012,93.2,,195.4,16.8,7,,2019-07-25T06:08:26,2019-07-25T18:49:40,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/26/2019,89.7,75.3,81.4,100.3,75.3,85.6,73.4,77.4,0.204,100,29.17,rain,0,0,15,6.5,232.5,1011.3,87.1,,272.6,23.6,9,,2019-07-26T06:08:38,2019-07-26T18:49:28,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/27/2019,90.4,76,82.6,97.2,76,86.2,72.3,72.3,0.02,100,8.33,rain,0,0,17.9,8.1,247.4,1010.7,84.9,,277.6,24.1,9,,2019-07-27T06:08:51,2019-07-27T18:49:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/28/2019,89.9,75.5,81.1,100.3,75.5,84.7,72.8,76.3,0.666,100,33.33,rain,0,0,19.5,9.6,243.6,1010.2,74.1,,253.8,21.9,9,,2019-07-28T06:09:03,2019-07-28T18:49:01,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/29/2019,81.9,73.3,76.8,87.3,73.3,77.2,71.6,84.1,0.745,100,50,rain,0,0,18.3,8.3,218.3,1012.6,93.9,,167.8,14.3,7,,2019-07-29T06:09:15,2019-07-29T18:48:46,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,7/30/2019,87.2,70.6,77.9,95.1,70.6,80.2,71.3,81.1,0.268,100,37.5,rain,0,0,18.1,9.6,247.4,1011.8,68.7,,239.9,20.7,8,,2019-07-30T06:09:26,2019-07-30T18:48:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,7/31/2019,90.6,74.2,81.4,99.4,74.2,85,72.5,75.8,0.016,100,4.17,rain,0,0,18.6,8.5,250.6,1011.2,48.1,,297.9,25.7,10,,2019-07-31T06:09:37,2019-07-31T18:48:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,8/1/2019,89.7,73.3,80.8,100.5,73.3,84.8,73,77.9,0.281,100,33.33,rain,0,0,19.9,9.2,242.5,1010,91.9,,274.9,23.7,10,,2019-08-01T06:09:48,2019-08-01T18:47:56,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
